148567284,0,1179000,589500,589500,0,0,324,972,0,648,0,324,648,2592,1944,1296,1296,1296,1620,648,2916,0,1296,648,1296,648,972,648,648,972,972,972,324,324,324,0,2268,1296,972,324,324,972,0,972,1620,648,1296,648,1620,648,2268,972,0,972,972,324,972,1296,324,324,648,324,324,324,324,324,0,1296,0,0,324,648,324,972,1296,324,648,1944,972,1296,972,648,0,648,0,648,972,324,1296,0,0,0,648,972,324,324,648,0,324
648,648,2359620,3537648,2358972,2359944,2948472,2948796,2948796,0,590148,2950740,1179648,1769472,4126500,1296,1768500,2359620,3537000,0,1180944,3537324,2358324,1179324,589500,0,1768500,4127148,2358648,0,1768500,3537000,3537324,3537648,1179972,972,2358648,590796,2358972,0,590148,1179324,591444,1296,2358000,1296,1768500,648,1768824,0,2360916,2950416,4718916,2952036,4129092,592740,2952036,1182564,4212,0,5306472,1770768,5306472,592416,2358324,1768500,5305500,3537000,5305500,0,1179000,4716000,590148,2358000,589500,0,2358000,1179000,1179000,0,1179000,590472,972,324,972,0,648,324,648,0,972,324,0,324,0,972,0,0,648,324
1179000,1179000,2948796,1180944,1769796,3538296,1770120,2359620,2359620,0,1179324,5896620,1179648,1769472,2268,2358000,972,2948796,1944,0,3537648,591444,590796,590148,324,0,972,1181268,1180296,0,972,1944,591444,1180944,1769148,1768500,1180296,2358324,1769796,0,1179324,590148,3537324,2358000,1296,2358000,972,1179000,590472,0,5306796,5307120,5308092,8254620,4718268,5895324,8254620,6485148,7663500,0,1771416,4127472,1771416,5305824,590796,972,2916,1944,2916,0,648,2592,1179324,1296,324,0,1296,648,648,0,648,1768824,1768500,589500,1768500,0,1179000,589500,1179000,0,1768500,589500,0,589500,0,1768500,0,0,1179000,589500
11232,0,864,2160,432,432,1728,3888,1728,2160,864,0,864,1768608,1178784,2358864,432,589392,2358432,1178784,5894784,4127904,1179648,2947392,4125744,1179648,2357568,589824,2947392,2946960,1768176,2358000,2947392,590256,2357568,1178784,4716000,3536352,1768608,1178784,589392,432,1178784,589392,2358000,1180512,2160,589392,2358432,1769472,3536784,590256,2947392,2360160,2947824,2360592,591984,2358864,2360160,1770336,1768608,1182240,2950416,3540672,4128768,2360592,4719024,591120,2361024,2950416,1180944,2361456,1770336,2361888,2948688,1769040,1770336,1768176,589392,3536352,2357568,864,0,1178784,0,1178784,589392,589392,1178784,0,0,589392,0,1768176,0,0,1178784,0,589392,589392
15324192,0,1178784,2946960,589392,589392,2357568,5304528,2357568,2946960,1178784,0,1178784,590688,864,1769904,589392,432,1180512,864,1183104,2949984,1179648,591552,3024,1179648,1728,589824,591552,2160,1296,591120,591552,1179216,1728,864,1182240,2592,590688,864,432,589392,864,432,591120,2358432,2946960,432,1180512,1769472,591984,1179216,591552,3538080,1180944,4127472,3536784,1769904,3538080,2948256,590688,4716000,4717296,5896512,4128768,4127472,5307984,2358000,4716864,4717296,2947824,5306256,2948256,5895648,2359728,1180080,2948256,1296,432,2592,1728,1178784,0,864,0,864,432,432,864,0,0,432,0,1296,0,0,864,0,432,432
24273072,432,432,0,432,432,0,432,432,0,0,0,0,1178784,0,0,1768176,0,589392,1178784,1178784,1768176,1768176,1178784,2946960,1178784,1768176,1178784,0,0,2357568,589392,1768176,589392,1178784,1178784,0,1768176,2357568,2946960,1178784,1178784,0,1178784,1178784,1178784,589392,589392,0,0,1178784,4715136,589392,1178784,589392,1178784,2357568,0,1768176,1768176,2357568,1768176,3536352,4125744,2357568,1768176,2357568,5304528,2946960,4125744,2357568,0,5304528,1178784,1768176,1178784,2357568,2946960,1768176,589392,2946960,1178784,1768176,1178784,0,0,589392,589392,1768176,589392,589392,0,589392,1178784,589392,1178784,1178784,2357568,1768176,1768176
147365712,589392,589392,0,589392,589392,0,589392,589392,0,0,0,0,864,0,0,1296,0,432,864,864,1296,1296,864,2160,864,1296,864,0,0,1728,432,1296,432,864,864,0,1296,1728,2160,864,864,0,864,864,864,432,432,0,0,864,3456,432,864,432,864,1728,0,1296,1296,1728,1296,2592,3024,1728,1296,1728,3888,2160,3024,1728,0,3888,864,1296,864,1728,2160,1296,432,2160,864,1296,864,0,0,432,432,1296,432,432,0,432,864,432,864,864,1728,1296,1296
4752,6048,2592,4129632,3537216,5895216,14734800,5304960,5305392,2357568,6488064,2359728,590256,7076592,6483744,2360592,1184832,1769040,1180944,2361456,5909904,6496272,7673760,5898240,4719456,3536784,8842176,8252352,5304528,3536352,1178784,3536352,3536784,7073136,0,1768176,590688,0,1296,432,1296,432,1296,0,864,1296,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432
6483312,8251488,3536352,5307552,1181376,1772496,10800,593280,1182672,1728,6488064,2948688,1179216,5309712,594144,4127472,8252352,1180080,2947824,5306256,21811824,17686512,15919200,5898240,5897376,591984,1774656,1184832,3888,2592,864,2592,591984,594576,0,1296,1768608,0,1768176,589392,1768176,589392,1768176,0,1178784,1768176,589392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589392
594360,0,0,0,4135572,0,0,0,0,6492600,0,0,0,0,13570164,0,0,0,0,10030896,0,0,0,10621368,0,0,0,0,10618128,0,0,0,0,2951388,0,0,0,0,5896944,0,0,0,7075944,0,0,0,0,3540564,0,0,0,0,10022472,0,0,0,0,7074972,0,0,0,7663824,0,0,0,0,6486768,0,0,0,0,7664796,0,0,0,0,18275796,0,0,0,5306472,0,0,0,0,4717944,0,0,0,0,5306148,0,0,0,0,2947500,0,0,0,324
8842824,0,0,0,16508268,0,0,0,0,14741064,0,0,0,0,21229452,0,0,0,0,17101008,0,0,0,18869832,0,0,0,0,12974832,0,0,0,0,7075620,0,0,0,0,3540240,0,0,0,3540888,0,0,0,0,6486444,0,0,0,0,1774008,0,0,0,0,1772388,0,0,0,593712,0,0,0,0,4130064,0,0,0,0,2362212,0,0,0,0,2368044,0,0,0,1771416,0,0,0,0,3539592,0,0,0,0,1181916,0,0,0,0,1620,0,0,0,589500
24250500,0,0,0,1179324,0,0,0,4716972,0,0,0,11790648,0,0,0,14737500,0,0,0,12379500,0,0,0,0,5305500,0,0,0,7663500,0,0,0,5305500,0,0,0,2358000,0,0,0,3537000,0,0,0,2947500,0,0,0,0,589500,0,0,0,2358000,0,0,0,589500,0,0,0,0,0,0,0,0,0,0,0,2358000,0,0,0,0,1179000,0,0,0,2947500,0,0,0,5895000,0,0,0,13558500,0,0,0,11200500,0,0,0,11200500,0,0,0,2947500
147388284,0,0,0,590148,0,0,0,1771092,0,0,0,1185480,0,0,0,8100,0,0,0,6804,0,0,0,0,2916,0,0,0,4212,0,0,0,2916,0,0,0,1296,0,0,0,1944,0,0,0,1620,0,0,0,0,324,0,0,0,1296,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,648,0,0,0,1620,0,0,0,3240,0,0,0,7452,0,0,0,6156,0,0,0,6156,0,0,0,1620
589500,0,4126500,0,7664472,0,0,12969972,0,8844120,0,0,10023768,0,7665444,0,0,2358648,0,3537000,0,4127148,0,0,3538620,0,12381444,0,0,5896296,0,7075296,0,0,8254944,0,10026360,0,0,22402296,0,7076916,0,5306472,0,0,4128444,0,2947500,0,0,648,0,324,0,0,1944,0,2268,0,324,0,0,5832,0,1620,0,0,648,0,3240,0,0,3240,0,4536,0,0,7452,0,7128,0,5508,0,0,2268,0,1944,0,0,1620,0,1620,0,0,0,0,0,0,1620
324,0,2268,0,1772712,0,0,1775628,0,2952360,0,0,4132008,0,3541212,0,0,1180296,0,1944,0,1181268,0,0,2949444,0,3543804,0,0,2361240,0,2361888,0,0,3541536,0,8848008,0,0,2370312,0,5309388,0,1771416,0,0,3539268,0,1620,0,0,1179000,0,589500,0,0,3537000,0,4126500,0,589500,0,0,10611000,0,2947500,0,0,1179000,0,5895000,0,0,5895000,0,8253000,0,0,13558500,0,12969000,0,10021500,0,0,4126500,0,3537000,0,0,2947500,0,2947500,0,0,0,0,0,0,2947500
6804,0,0,0,6156,0,0,0,12979692,0,0,0,14745276,0,0,0,11799720,0,0,0,11210868,0,0,0,5900508,0,0,0,4132008,0,0,0,1182564,0,0,0,8847036,0,0,0,11203092,0,0,0,13559796,0,0,0,11791944,0,0,0,10022796,0,0,0,11791296,0,0,0,9432648,0,0,0,3538944,0,0,0,3537000,0,0,0,2947500,0,0,0,1768500,0,0,0,589824,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,324,0,0,324
12379500,0,0,0,11200500,0,0,0,19460628,0,0,0,14156100,0,0,0,17691480,0,0,0,18870156,0,0,0,10024740,0,0,0,10023768,0,0,0,6485148,0,0,0,8257860,0,0,0,4722156,0,0,0,2365452,0,0,0,3543480,0,0,0,2363508,0,0,0,2364480,0,0,0,1184184,0,0,0,3538944,0,0,0,1944,0,0,0,1620,0,0,0,972,0,0,0,589824,0,0,0,589500,0,0,0,0,0,0,0,0,0,0,0,589500,0,0,589500
24250500,590796,0,6484824,0,6484500,8842500,0,12969324,0,10611000,5895000,0,2358000,0,5305500,2947500,0,4126500,0,2358000,0,3537000,2358000,0,1768500,0,589500,3537000,0,5895000,0,4716000,15327000,0,14148000,0,4716000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589500
147388284,2358324,0,593064,0,3564,4860,0,596628,0,5832,3240,0,1296,0,2916,1620,0,2268,0,1296,0,1944,1296,0,972,0,324,1944,0,3240,0,2592,8424,0,7776,0,2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
13558500,0,12970296,0,0,5896944,0,0,8843148,0,2947824,0,0,4129740,0,0,591444,0,10023444,0,0,11790648,0,0,12969324,0,0,10022796,0,14738796,0,0,14739768,0,0,13560120,0,3538944,0,0,4717620,0,0,2360268,0,2358972,0,0,1179648,0,0,1620,0,0,1620,0,2916,0,0,2592,0,0,4536,0,1620,0,0,972,0,0,3564,0,4212,0,0,7452,0,0,3888,0,0,4860,0,3888,0,0,4860,0,0,4212,0,2592,0,0,324,0,0,0,0,972
7452,0,2365128,0,0,3540240,0,0,1183860,0,591120,0,0,5897268,0,0,3537324,0,3542508,0,0,1185480,0,0,596628,0,0,2363508,0,2366100,0,0,4134600,0,0,2954952,0,3538944,0,0,2950092,0,0,4127796,0,1769796,0,0,1179648,0,0,2947500,0,0,2947500,0,5305500,0,0,4716000,0,0,8253000,0,2947500,0,0,1768500,0,0,6484500,0,7663500,0,0,13558500,0,0,7074000,0,0,8842500,0,7074000,0,0,8842500,0,0,7663500,0,4716000,0,0,589500,0,0,0,0,1768500
5508,0,0,0,10368,0,0,0,7080156,0,0,0,0,7670952,0,0,0,15334452,0,0,0,12971592,0,0,0,0,5902452,0,0,0,4130712,0,0,0,12969648,0,0,0,0,13562388,0,0,0,11793564,0,0,0,15328944,0,0,0,0,18276768,0,0,0,11203740,0,0,0,6488064,0,0,0,0,5896944,0,0,0,2360592,0,0,0,2592,0,0,0,0,1296,0,0,0,324,0,0,0,972,0,0,0,0,1620,0,0,0,972,0,0,0,324
10021500,0,0,0,18864000,0,0,0,11204388,0,0,0,0,13562712,0,0,0,13566924,0,0,0,4723128,0,0,0,0,13561740,0,0,0,7665768,0,0,0,1186128,0,0,0,0,7081452,0,0,0,6490980,0,0,0,3545424,0,0,0,0,4136544,0,0,0,5901156,0,0,0,6488064,0,0,0,0,3540240,0,0,0,4717296,0,0,0,4716000,0,0,0,0,2358000,0,0,0,589500,0,0,0,1768500,0,0,0,0,2947500,0,0,0,1768500,0,0,0,589500
24250500,0,0,0,589824,0,0,0,0,2947824,0,0,0,4716324,0,0,0,0,7074324,0,0,0,18864324,0,0,0,0,15327324,0,0,0,8253000,0,0,0,0,4126500,0,0,0,2358000,0,0,0,0,5895000,0,0,0,0,2358000,0,0,0,2947500,0,0,0,0,2947500,0,0,0,3537000,0,0,0,0,2947500,0,0,0,5895000,0,0,0,0,7074000,0,0,0,11790000,0,0,0,0,5305500,0,0,0,7663500,0,0,0,0,2947500,0,0,0,1179000
147388284,0,0,0,589824,0,0,0,0,591120,0,0,0,592092,0,0,0,0,593388,0,0,0,599868,0,0,0,0,597924,0,0,0,4536,0,0,0,0,2268,0,0,0,1296,0,0,0,0,3240,0,0,0,0,1296,0,0,0,1620,0,0,0,0,1620,0,0,0,1944,0,0,0,0,1620,0,0,0,3240,0,0,0,0,3888,0,0,0,6480,0,0,0,0,2916,0,0,0,4212,0,0,0,0,1620,0,0,0,648
4128768,0,6487416,0,0,11205036,0,5305824,0,0,7076268,0,4126500,0,0,12971592,0,18864648,0,0,14148972,0,0,14738148,0,18274824,0,0,14738148,0,7074324,0,0,8843148,0,2948796,0,0,2268,0,0,1944,0,3888,0,0,3564,0,1620,0,0,2592,0,1620,0,0,972,0,1296,0,0,3564,0,0,2916,0,1944,0,0,6480,0,5184,0,0,8748,0,4860,0,0,324,0,0,2268,0,324,0,0,648,0,324,0,0,1296,0,324,0,0,2268,0,1296
4128768,0,5309064,0,0,8259156,0,592416,0,0,4130388,0,2268,0,0,4723128,0,1189368,0,0,1776276,0,0,1187100,0,599544,0,0,1187100,0,593388,0,0,1183860,0,2359620,0,0,4126500,0,0,3537000,0,7074000,0,0,6484500,0,2947500,0,0,4716000,0,2947500,0,0,1768500,0,2358000,0,0,6484500,0,0,5305500,0,3537000,0,0,11790000,0,9432000,0,0,15916500,0,8842500,0,0,589500,0,0,4126500,0,589500,0,0,1179000,0,589500,0,0,2358000,0,589500,0,0,4126500,0,2358000
7344,0,0,0,0,6491088,0,0,0,0,10026576,0,0,0,0,14745168,0,0,0,0,0,8849520,0,0,0,0,5314896,0,0,0,0,4726368,0,0,0,0,5900400,0,0,0,0,0,6488064,0,0,0,0,17095824,0,0,0,0,15921792,0,0,0,0,14737392,0,0,0,0,0,17684784,0,0,0,0,10616832,0,0,0,0,5898240,0,0,0,0,2949984,0,0,0,0,0,2359296,0,0,0,0,864,0,0,0,0,1179648,0,0,0,0,864
10019664,0,0,0,0,10613808,0,0,0,0,9437616,0,0,0,0,14156208,0,0,0,0,0,11794320,0,0,0,0,14149296,0,0,0,0,15327648,0,0,0,0,8845200,0,0,0,0,0,6488064,0,0,0,0,4727664,0,0,0,0,11210112,0,0,0,0,3547152,0,0,0,0,0,4138704,0,0,0,0,10616832,0,0,0,0,5898240,0,0,0,0,4127904,0,0,0,0,0,2359296,0,0,0,0,1178784,0,0,0,0,1179648,0,0,0,0,1178784
24273504,6484176,10020528,28291248,8840880,2946960,4715136,1178784,1178784,5304528,13556016,10019664,10019664,17092368,5304528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589392
147955104,1183536,1186128,610128,6480,2160,3456,864,864,3888,9936,7344,7344,12528,3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432
4715136,0,7662096,0,0,14145408,0,0,2357568,0,2949120,0,0,5306688,0,0,5311872,0,8847360,0,0,18865296,0,0,22401648,0,0,13556448,0,18275472,0,0,14150160,0,0,5305392,0,3536784,0,0,1770768,0,0,3024,0,1770768,0,0,2592,0,0,1296,0,0,2160,0,864,0,0,432,0,0,3024,0,1296,0,0,1296,0,0,6912,0,5184,0,0,8208,0,0,8208,0,0,6048,0,4752,0,0,3888,0,0,2160,0,1728,0,0,2160,0,0,432,0,1296
3456,0,5616,0,0,10368,0,0,1728,0,2949120,0,0,2950848,0,0,10023552,0,8847360,0,0,6497136,0,0,6499728,0,0,599328,0,5907312,0,0,6493680,0,0,1182672,0,591984,0,0,3537648,0,0,4125744,0,3537648,0,0,3536352,0,0,1768176,0,0,2946960,0,1178784,0,0,589392,0,0,4125744,0,1768176,0,0,1768176,0,0,9430272,0,7072704,0,0,11198448,0,0,11198448,0,0,8251488,0,6483312,0,0,5304528,0,0,2946960,0,2357568,0,0,2946960,0,0,589392,0,1768176
5184,0,0,0,0,2363184,0,0,0,0,8256240,0,0,0,0,17685648,0,0,0,0,13561416,0,0,0,0,6488712,0,0,0,0,11792592,0,0,0,0,12383712,0,0,0,0,6488388,0,0,0,0,15338016,0,0,0,0,17690832,0,0,0,0,7672248,0,0,0,0,15332508,0,0,0,0,10025064,0,0,0,0,4719888,0,0,0,0,972,0,0,0,0,1180944,0,0,0,0,2916,0,0,0,0,4536,0,0,0,0,1620,0,0,0,324
9432000,0,0,0,0,9433296,0,0,0,0,5899536,0,0,0,0,1188720,0,0,0,0,5312952,0,0,0,0,7667064,0,0,0,0,4722480,0,0,0,0,7670304,0,0,0,0,7077564,0,0,0,0,20051424,0,0,0,0,10620720,0,0,0,0,15920712,0,0,0,0,10029924,0,0,0,0,6490008,0,0,0,0,7076592,0,0,0,0,1768500,0,0,0,0,3537648,0,0,0,0,5305500,0,0,0,0,8253000,0,0,0,0,2947500,0,0,0,589500
28966824,35961120,15327000,1179000,3537000,17685000,28296000,10611000,6484500,1179000,589500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589500,0,589500
147980376,2967264,8424,648,1944,9720,15552,5832,3564,648,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,324
2947500,0,8842500,0,10021824,0,9432000,0,0,5305824,0,11200824,0,11201796,0,7667064,0,0,13563360,0,24173712,0,10615212,0,0,17689860,0,14149620,0,4127472,0,1944,0,0,324,0,1296,0,2592,0,972,0,0,1620,0,1296,0,648,0,0,1296,0,648,0,2916,0,3564,0,0,2916,0,3888,0,1620,0,4212,0,0,1944,0,2916,0,1944,0,0,3888,0,972,0,0,0,1296,0,0,648,0,1296,0,972,0,0,0,0,1944,0,4212,0,1620,0,972
1620,0,4860,0,595008,0,5184,0,0,592416,0,595656,0,2364156,0,6488712,0,0,8849952,0,7676784,0,7669332,0,0,8852220,0,2955276,0,1770768,0,3537000,0,0,589500,0,2358000,0,4716000,0,1768500,0,0,2947500,0,2358000,0,1179000,0,0,2358000,0,1179000,0,5305500,0,6484500,0,0,5305500,0,7074000,0,2947500,0,7663500,0,0,3537000,0,5305500,0,3537000,0,0,7074000,0,1768500,0,0,0,2358000,0,0,1179000,0,2358000,0,1768500,0,0,0,0,3537000,0,7663500,0,2947500,0,1768500
1184508,0,0,0,0,8255592,0,0,0,0,14739768,0,0,0,0,16508268,0,0,0,0,13561740,0,0,0,0,8258184,0,0,0,0,14741064,0,0,0,0,16511508,0,0,0,0,13565304,0,0,0,0,10617804,0,0,0,0,9438156,0,0,0,0,14154156,0,0,0,0,5313276,0,0,0,0,2952360,0,0,0,0,593712,0,0,0,0,594684,0,0,0,0,0,0,0,0,0,324,0,0,0,0,1620,0,0,0,0,2268,0,0,0,648
10022148,0,0,0,0,4720536,0,0,0,0,4134600,0,0,0,0,4135572,0,0,0,0,5902452,0,0,0,0,9436536,0,0,0,0,6492600,0,0,0,0,10030572,0,0,0,0,12386952,0,0,0,0,12385332,0,0,0,0,11205684,0,0,0,0,11208276,0,0,0,0,14150916,0,0,0,0,8844120,0,0,0,0,7663824,0,0,0,0,9432324,0,0,0,0,0,0,0,0,0,589500,0,0,0,0,2947500,0,0,0,0,4126500,0,0,0,1179000
24250824,0,0,0,0,1179324,0,0,0,0,7074324,0,0,0,0,9432324,0,0,0,0,0,11200824,0,0,0,0,13558824,0,0,0,0,8253000,0,0,0,0,3537000,0,0,0,0,0,2947500,0,0,0,0,1179000,0,0,0,0,4126500,0,0,0,0,5305500,0,0,0,0,0,10611000,0,0,0,0,8842500,0,0,0,0,12969000,0,0,0,0,12969000,0,0,0,0,0,8842500,0,0,0,0,2358000,0,0,0,0,1768500,0,0,0,0,589500
147977784,0,0,0,0,590148,0,0,0,0,593388,0,0,0,0,594684,0,0,0,0,0,595656,0,0,0,0,596952,0,0,0,0,4536,0,0,0,0,1944,0,0,0,0,0,1620,0,0,0,0,648,0,0,0,0,2268,0,0,0,0,2916,0,0,0,0,0,5832,0,0,0,0,4860,0,0,0,0,7128,0,0,0,0,7128,0,0,0,0,0,4860,0,0,0,0,1296,0,0,0,0,972,0,0,0,0,324
7074648,0,12969648,0,15918768,0,11202444,0,0,8255268,0,15916824,0,15920064,0,12973536,0,0,11793240,0,10613268,0,17685972,0,0,6487092,0,2358324,0,589500,0,1179000,0,0,0,0,0,0,2916,0,2916,0,0,648,0,2592,0,1620,0,0,2268,0,1944,0,3240,0,2592,0,0,2916,0,6156,0,4212,0,2268,0,0,1944,0,324,0,648,0,0,972,0,972,0,648,0,2268,0,0,3888,0,2592,0,648,0,972,0,0,648,0,1296,0,1620,0,1620
1182888,0,1186128,0,4135248,0,3543156,0,0,4131036,0,598248,0,6493248,0,8260128,0,0,5901480,0,4132332,0,1778220,0,0,4719564,0,590796,0,324,0,648,0,0,0,0,0,0,5305500,0,5305500,0,0,1179000,0,4716000,0,2947500,0,0,4126500,0,3537000,0,5895000,0,4716000,0,0,5305500,0,11200500,0,7663500,0,4126500,0,0,3537000,0,589500,0,1179000,0,0,1768500,0,1768500,0,1179000,0,4126500,0,0,7074000,0,4716000,0,1179000,0,1768500,0,0,1179000,0,2358000,0,2947500,0,2947500
596304,0,0,0,3542400,0,0,0,0,16505568,0,0,0,21811824,0,0,0,0,15330240,0,0,0,13559472,0,0,0,0,11201904,0,0,0,15919632,0,0,0,0,18276768,0,0,0,14743440,0,0,0,0,11209680,0,0,0,0,2958624,0,0,0,1778544,0,0,0,0,595008,0,0,0,2363184,0,0,0,0,590256,0,0,0,1296,0,0,0,0,6480,0,0,0,2160,0,0,0,0,0,0,0,0,864,0,0,0,0,0,0,0,0,1296
9430704,0,0,0,8254080,0,0,0,0,3548448,0,0,0,5909904,0,0,0,0,8262720,0,0,0,4725072,0,0,0,0,4723344,0,0,0,8263152,0,0,0,0,7675488,0,0,0,11798640,0,0,0,0,15332400,0,0,0,0,15915744,0,0,0,14146704,0,0,0,0,7662528,0,0,0,7663824,0,0,0,0,1179216,0,0,0,1768176,0,0,0,0,8840880,0,0,0,2946960,0,0,0,0,0,0,0,0,1178784,0,0,0,0,0,0,0,0,1768176
24273072,0,0,0,0,591120,0,0,0,0,5305392,0,0,0,0,15324192,0,0,0,0,0,17681760,0,0,0,0,9430272,0,0,0,0,5304528,0,0,0,0,1768176,0,0,0,0,0,2946960,0,0,0,0,1768176,0,0,0,0,2946960,0,0,0,0,3536352,0,0,0,0,0,8251488,0,0,0,0,12966624,0,0,0,0,12966624,0,0,0,0,14734800,0,0,0,0,0,7662096,0,0,0,0,2946960,0,0,0,0,0,0,0,0,0,589392
147365712,0,0,0,0,2358000,0,0,0,0,1182672,0,0,0,0,11232,0,0,0,0,0,12960,0,0,0,0,6912,0,0,0,0,3888,0,0,0,0,1296,0,0,0,0,0,2160,0,0,0,0,1296,0,0,0,0,2160,0,0,0,0,2592,0,0,0,0,0,6048,0,0,0,0,9504,0,0,0,0,9504,0,0,0,0,10800,0,0,0,0,0,5616,0,0,0,0,2160,0,0,0,0,0,0,0,0,0,432
589392,0,2357568,0,20039328,0,18860544,0,9431136,0,11199744,0,0,13558176,0,12381984,0,21226752,0,17095824,0,13559904,0,4716432,0,0,593712,0,1180512,0,3536784,0,591984,0,3024,0,864,0,0,2592,0,3888,0,3024,0,5184,0,10800,0,0,3456,0,5616,0,4752,0,2160,0,864,0,1728,0,0,864,0,0,0,864,0,0,0,432,0,0,0,0,0,0,0,0,2592,0,1296,0,1296,0,4320,0,0,5184,0,5616,0,2160,0,0,0,1728,0,864
432,0,1728,0,14688,0,13824,0,1185696,0,1776384,0,0,2956896,0,6492384,0,11803392,0,4727664,0,5314464,0,1771632,0,0,5894352,0,2358432,0,591984,0,3536784,0,4125744,0,1178784,0,0,3536352,0,5304528,0,4125744,0,7072704,0,14734800,0,0,4715136,0,7662096,0,6483312,0,2946960,0,1178784,0,2357568,0,0,1178784,0,0,0,1178784,0,0,0,589392,0,0,0,0,0,0,0,0,3536352,0,1768176,0,1768176,0,5893920,0,0,7072704,0,7662096,0,2946960,0,0,0,2357568,0,1178784
595656,0,0,0,0,8844444,0,0,0,0,18864000,0,0,0,0,26532684,0,0,0,0,0,18276768,0,0,0,0,8257536,0,0,0,0,12383712,0,0,0,0,5311332,0,0,0,0,0,14741064,0,0,0,0,11801988,0,0,0,0,11799720,0,0,0,0,7671276,0,0,0,0,0,2363184,0,0,0,0,1775628,0,0,0,0,1181268,0,0,0,0,591768,0,0,0,0,0,0,0,0,0,0,2268,0,0,0,0,324,0,0,0,0,324
11200824,0,0,0,0,3541860,0,0,0,0,10368,0,0,0,0,9446580,0,0,0,0,0,4136544,0,0,0,0,8257536,0,0,0,0,7670304,0,0,0,0,10613916,0,0,0,0,0,6492600,0,0,0,0,21817980,0,0,0,0,17691480,0,0,0,0,14152212,0,0,0,0,0,9433296,0,0,0,0,12969972,0,0,0,0,4127148,0,0,0,0,4126824,0,0,0,0,0,0,0,0,0,0,4126500,0,0,0,0,589500,0,0,0,0,589500
24250500,0,0,0,0,972,0,0,0,0,5895000,0,0,0,0,9432324,0,0,0,0,15327324,0,0,0,0,12969324,0,0,0,0,6484500,0,0,0,0,3537000,0,0,0,0,2947500,0,0,0,0,4126500,0,0,0,0,7663500,0,0,0,0,4716000,0,0,0,0,7074000,0,0,0,0,8253000,0,0,0,0,12379500,0,0,0,0,12969000,0,0,0,0,6484500,0,0,0,0,2358000,0,0,0,0,2358000,0,0,0,0,589500,0,0,0,1179000
147388284,0,0,0,0,1768500,0,0,0,0,3240,0,0,0,0,594684,0,0,0,0,597924,0,0,0,0,596628,0,0,0,0,3564,0,0,0,0,1944,0,0,0,0,1620,0,0,0,0,2268,0,0,0,0,4212,0,0,0,0,2592,0,0,0,0,3888,0,0,0,0,4536,0,0,0,0,6804,0,0,0,0,7128,0,0,0,0,3564,0,0,0,0,1296,0,0,0,0,1296,0,0,0,0,324,0,0,0,648
